category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website
banque_finance,770235525,node,Banque Populaire البنك الشعبي,bank,33.5890756,-7.6338773,,,,
banque_finance,770235533,node,Bank of Africa ⵍⴱⴰⵏⴽ ⵏ ⴰⴼⵔⵉⵇⵢⴰ بنك أفريقيا,bank,33.5893741,-7.634147,,,,
banque_finance,1464579536,node,Crédit du Maroc مصرف المغرب,bank,33.5940201,-7.5960752,,,,
banque_finance,1464579546,node,Saham Bank سهام بنك,bank,33.5904264,-7.6028811,,,,
banque_finance,1464579552,node,Attijariwafa,bank,33.5905704,-7.6033869,,,,
banque_finance,1464579564,node,Saham Bank سهام بنك,bank,33.5941631,-7.5958177,,,,
banque_finance,1464579578,node,Attijariwafa,bank,33.5943061,-7.5955924,,,,
banque_finance,1464579588,node,Saham Bank سهام بنك,bank,33.5912854,-7.5908503,,,,
banque_finance,1464587460,node,Saham Bank سهام بنك,bank,33.59684,-7.6699147,,,,
banque_finance,1746905777,node,Saham Bank سهام بنك,bank,33.5951106,-7.6274401,,,,
banque_finance,1746905779,node,BMCI البنك المغربي للتجارة والصناعة,atm,33.5950257,-7.6276333,,,,
banque_finance,1746905783,node,,atm,33.5951397,-7.6273382,,,,
banque_finance,1823230253,node,BMCI البنك المغربي للتجارة والصناعة,bank,33.5774783,-7.6470695,Rue Attabari,,,
banque_finance,1823230283,node,Banque Populaire البنك الشعبي,bank,33.5772814,-7.6473402,,,,
banque_finance,1867124353,node,Attijariwafa bank التجاري وفا بنك,bank,33.587136,-7.639214,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,,,
banque_finance,2140789290,node,,atm,33.5943551,-7.6337971,,,,
banque_finance,2140789504,node,BMCI,bank,33.594373,-7.633722,,,,
banque_finance,2396759291,node,Banque Populaire البنك الشعبي,bank,33.515764,-7.6552273,Boulevard Abu Baker El Kadiri,,,
banque_finance,2429582907,node,Crédit du Maroc مصرف المغرب,bank,33.596916,-7.6136515,,,,
banque_finance,2640314817,node,Saham Bank سهام بنك,bank,33.5783115,-7.6460522,,,,
banque_finance,2640991902,node,Attijariwafa Bank التجاري وفا بنك,bank,33.584381,-7.6434803,Boulevard Bir Anzarane شارع بئر أنزران,,,
banque_finance,2640991961,node,Attijariwafa Bank التجاري وفا بنك,bank,33.5862476,-7.6348076,Rue El Kadi Iass زنقة القاضي إياس,,,
